               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 135,            0.030489,           0.0043716,            0.018997,             0.83267,              0.3435,             0.41158,             0.31239,            0.023156,           0.0036168,             0.02265,            0.003367,            0.003367,            0.003367
                 136,            0.030324,           0.0043224,            0.018116,             0.83084,              0.3354,             0.41205,             0.31382,            0.023095,           0.0036183,            0.022624,           0.0033175,           0.0033175,           0.0033175
                 137,            0.029692,           0.0043391,            0.018577,             0.82717,             0.34555,             0.41251,             0.31411,            0.023073,           0.0036192,            0.022583,            0.003268,            0.003268,            0.003268
                 138,            0.030541,           0.0043981,            0.017781,             0.82728,              0.3462,             0.41362,             0.31507,            0.023052,             0.00362,            0.022515,           0.0032185,           0.0032185,           0.0032185
                 139,            0.029371,           0.0044119,            0.017375,             0.81574,              0.3485,             0.41544,              0.3168,            0.023006,           0.0036189,              0.0224,            0.003169,            0.003169,            0.003169
                 140,            0.029835,           0.0043254,              0.0187,             0.81658,             0.34842,             0.41894,             0.31948,            0.022991,           0.0036152,            0.022299,           0.0031195,           0.0031195,           0.0031195
                 141,            0.028578,           0.0043573,            0.018556,             0.82751,             0.34863,             0.42132,             0.32171,            0.022965,           0.0036143,            0.022193,             0.00307,             0.00307,             0.00307
                 142,            0.029595,           0.0043312,            0.017312,             0.83438,             0.34612,             0.42428,             0.32405,            0.022942,           0.0036137,            0.022121,           0.0030205,           0.0030205,           0.0030205
                 143,            0.029338,           0.0043645,            0.017137,             0.83571,             0.34589,             0.42646,             0.32562,            0.022905,           0.0036123,            0.022043,            0.002971,            0.002971,            0.002971
                 144,            0.029255,           0.0042728,            0.016682,             0.83786,             0.34542,             0.42369,             0.32346,            0.022894,             0.00361,            0.021985,           0.0029215,           0.0029215,           0.0029215
                 145,             0.02908,           0.0042695,             0.01622,             0.83958,             0.34794,             0.42528,             0.32534,            0.022877,           0.0036094,            0.021936,            0.002872,            0.002872,            0.002872
                 146,            0.028611,           0.0042727,            0.017951,              0.8389,             0.34867,             0.42484,             0.32497,            0.022858,           0.0036091,            0.021903,           0.0028225,           0.0028225,           0.0028225
                 147,            0.028254,           0.0042148,            0.016098,              0.8365,             0.35036,             0.42581,             0.32643,            0.022843,           0.0036058,            0.021842,            0.002773,            0.002773,            0.002773
                 148,            0.028494,           0.0043247,            0.016553,             0.83649,             0.35137,             0.42735,             0.32727,            0.022845,           0.0036031,            0.021791,           0.0027235,           0.0027235,           0.0027235
                 149,            0.029342,           0.0043524,             0.01698,              0.8372,             0.34963,              0.4297,             0.32975,            0.022833,           0.0036004,            0.021734,            0.002674,            0.002674,            0.002674
                 150,             0.02813,           0.0041993,            0.016281,             0.83809,             0.34929,             0.42938,             0.32981,             0.02282,           0.0035969,             0.02169,           0.0026245,           0.0026245,           0.0026245
                 151,            0.028319,            0.004226,            0.017413,             0.83615,             0.34726,             0.43002,             0.32948,            0.022803,           0.0035954,            0.021671,            0.002575,            0.002575,            0.002575
                 152,            0.028328,           0.0041975,            0.016019,             0.84417,             0.34684,             0.43101,             0.32983,            0.022788,           0.0035913,            0.021636,           0.0025255,           0.0025255,           0.0025255
